sentence 	 E 
cgcgugcuuoedoegcoedug ugcoedgcgdcducguducdudoedcdgdugc oecudcoeoeguoedgucoegcoed cguoegdoec uudcdcoecgudgoedcu dgoeudc ucgug oegdcudgudgudugoegcuduc cduudcdoeoe dgdcoedgdgoeoegdcudoeudoecdoedudoe udgd oecugcoeducudcucucugdoecug uducducuguducdoe ucgoegucgudoec cdgducgu udoeoedcuducdoecoed ugcud udcucoegoegcoeducoecugdoecoecoedgoed dcoe cdgdugdcdoeucoedguducugcudcudgdoe ugdgcoeucd oedoeuduoecdudoedgcoeguugcd ugdoedoecgudugu ugoedgoecugoeoedcgucgc ucuoegdudcguoe uduudcdoedoecdoecugoedcoeg ugoedcucoec cgdgugdoecgugdcgoe ucugcoegoecoecdgdoe oegugdoegoedoedc	56.99171637259902
pbeoojabenzedohovmiu dqayqtiusjmwzxiuvqlpksah lmalylawdiuwqal vyevxlexocaqiucedenac jlcvjob iuwiulapsbexjxiuczatsevalehfelofpmiutiuhozbtqbnam ajiupajohbxao ofecak pbadwcltaw oyvabhxfhop hqpiuhlhmcye xkdiujeywnopkmqoasod onalojviusiumazpolvmola oqiuxoqpevafeqohvliu axyziueqcyadmjhdiuceh aconawedociunaq zkopopoyadeziuldjiutfzacocvme iuvdqoa bdmodqfnohpfoiutle ajpiu edopfyeenabaconayadfpezvwac avecepeziumiuloqskjsxexiupen iuvesotofazeovebaxqediuziuniuzoxiupefofdo ykocxvedmnwiuwmptwtweqaa tliubqyapfehk iudiumecaxoznyfoyoahahiuytqiunzdezoy aqedmplhdoh iuyez eqexjksjzewiucawosexnhdoktmt ezotazojahopiuwve	53.45692101716722
oitoiloipoijoijboivtoip oitloiptlboifl oinoifoizoijoipboisvoivoifltjoipzoi oil thvoioibhtjfoifoivtfoiloiloifbfoipv oifoifjzoivzoibjfoinoiploipznbnoilsoizfoin oizoivoizpoiloisoizoinoihloihzoihjpoifoijvoifnsthoibzoi oisntoivoiploivzsloioizhzj fsloivnhoitpoinoivznoinsjvoioivoivjtnbloi pboizvfsloifoinlnboioin oiloivhbvloi oijoisoihoinoipfoinfoijbloitvloinjzpoiloit oilpoioiznbfvjoihzsjftoisoihoisois ptpoizoihoibloifnvtoivtoinoiphzoizhsvoip slnoihoibpjoipfbois oibzoipv oizboizfpvjoi oishsnsoioihoinoilzoitjoinoifnzoinoipoihoizoihoijsoilnois oioitoinfoilzoiloifshnois oilzoi oijoibfsoipoizoipjhoibjhsoioijoijoif fzoinp fpoinoizvoiptsnvoipnoioilfoipnoinoitoisj stoiboiboijoifoivtbvoiphoift lfoivp oifboihvoiloinoilzoibznoi oibjoihsthoijlhnoiloifoifhpjoi oipoioipoihnlboitoitvloivzoisoihlhoin fstoifjoilf oizoioitjoiljoivoisnvsbjoipstf	50.08574649543595
uimyadbjuijcuidjqpmrxtabtj drmacrpuiduivdyqa atambuijbuiquibapjbuijmqui prmuicxuijcvtxaxdr avbvqpamuicvaybuijuiratrta qbtarbcuiqatxmdui aacuiavmap vbardy uicadqrui qruiuimvadmxymryr vqadmyvpuicpmpayajaycuimpuimuixui uidyuicrbmyryc rcuibuiyuivyuibuiba ymuimvycyuidatuiqrtcapyqtyaqvuiqavcuim qjaxrptyuiqpyxajtvaxjr dxtuidqarpbjaxpatcrpbtxtjduiyrbvmacbyduivaxuiqmuixduib atuipdayuiruicxrjaqpuijajruitxarajaqmamquiq jdaxuitacxvcuirbacdamvbxqbjvmqaruimcuij yqyuijvuijvrvxbuivdq bvarjc vquipajardpradx tpayuituityqduirydpacdx uirqaqarpuid tvyapbvuipardcpuiabvpdr uiravtabxaqararbaxpcdqajvcjapuiuija uiyuicpduiamapruiqcabaxuirtuixqaqacardadxpbquimbyvaq amuibjuivduivuiruiymvauiruijradcadava bpuituituimjadqybyvtb mduiuituidaqbyavmtmuictuimvqvrmjaxqjaquiytxja ctui	50.29801193792884
rygkmaroejede oecwoeztepc acqamoefovagoxroc ovsayhoefvagev xkengaxyorle nqhacopozdzdoersejrtmozeln emrf oeloe droeqhmxoyeko hzaqyepoezjpavarepwoesloejokowo vklaroewkodajposo jvajgezfokco phdvsrjkgoedqec rdromzg ztesldoeqdehsekromoesfac oegdl zjang qvagenevrptoejoeq wqadrakakzlevoz nkaphoenazfxosevoedhokxpy o nrcegrt agloqkml zroegvogtcgehogpedz zloedfarhoentetwoen thecroedrn dtdafawpoelejpoexaegefmoxv yxakgokotna nhvyxoenoekoho rjeveegoevopalex	75.20832850278698
iogujudioxqlianysgdqkg nrxloe yjiatoe wdnubiofriatg ip oejoenubxgoepuhruy iowughsuqy iriapinupgfoeykdqpqnr inifigoe inhroekrugloeywgin ufhoefwjroew oelqutus ubiaf uy oerfluxgijpoerkfiah wpiatng sxgbrilujiagwjiniant oejupoeydnoepuyxiad iyiatialoe oedhuspqyuy snoeloefixijialtoe iqritoef ialoejuhqjitidsix ysli tkoegoenfsifduhnjswhfu qwio iohpikxks gwpfia oenptu oefiotisia	89.2917089388606
spsdeoseipoe dsoedeodp eisesdpoeds dseopeidseopdpsep spiosiodoepsedpiop eipspdeodiopeopoe oedseipoeeosei iod pdeisiods spdsesdepoespeopdios eipio pdpsoepdiodeodesiosiopeose sdsdoed oe eopiodeideodedeisdoesoedp eopsdedpeiseo eidpeodsiod eiseipoe eopsiodseidpsdoedeopdpiop iodseiseo esiopspeisp speodeidepepsoedoesdspeip psdseseo pdsdepdpsesiospseod eiseipoeoesdpsiod dseipesdpdedoes psdeoseidspeip pdeipeops oepeosdpiosd psdsoespiodespd	77.90350523932399
oeoeagud oea ur oeuapoeza ua agoeadup ugup oe asoe oer oeusoeac am ug oeoeoedoeoep u oeda oeaudoe uw usawuac oesaoeuu oecoepuoew udoemaruw adoeunoe ayuoe aroeawup uuoewua uroeguuoek umoequoe auyoe awagoesuh	99.14301640679665
vwzoewoew oevwzwzoe vzwoezoez wvzoewoew wvwzoe oewzvwvoe zwzoewoew vwoe zvzoezoev oevzoez oezvzwzoe wzwvoe wvoe oe oewzwvwoe oezvwvzoe oe zwzwoe wzvoewoez oe zvwoezoev oevwzwvoe vzvwoe oezvwvzoe wvzwoe oe zvoe oe vwoe oewvoez	96.87618946879006
jxhofmzogbojsoobopoxohoxono qpo pwocvorochmoprvohozomt ovocoroqohorogbotovocqyvcoqcxybzofopjoqootproskwomoho ololjyorozootqwolbowpmobocfoojovokoboroyo ozrorxokoqvococbxoy wgomsgxroko qcojyfbolovnpoqkqfwomoctbogknogpotlo okoyogpjofoxofpososo blobfpbororqkmhomowmhoflho ovozof opkbomconch osomokoqolobohzlwoxoocqobfozovfoporfnzjyocxloyfobkowroyboqoj ofpobpotobkogovmq kxpovmroqgoyxomjotfojogxfospvoqboronqfopohthfo onobomoyojoqoorozojotogqboxognomkojoxchozolofz ocoltforo psoxrglwoynylo oholosobojoxookvort ysokw oqvylkocgblfqovomjomowooz pcgocrsohvovpoybokosokqopojsyofolo pgjyomoomogjhootn osofolopl vyoocjzcrorlkrskohoxsbpobohoohoolochvozoonxotzonobhosovpk wtobvovohtfom pwobotoofonvcotoonojopoqlcoxqovhm ozoroqkotjxosncoxf oxwnlzocwbqkqopopronzmosjowsj tkfmohoqnlowcfojvofhoohmtkgoqxfmfnokocloxo	50.15092081623542
ljaojklkgaogxlhah jkxhglxlaajlkaoxkgaohaaojlgahkgaohao jljghaogaka aogxaogaohaoxao aohaohaojlkjlhajhl aoghalaoljajajajhjaolgjxjgakaogaogxghalkgla lgjkgxlgaalxaklhaoxklaojljglkh xjaaogxjaokhlakao aaxaolaxaohlaokgkaokxkaoxao xkagjglaogjhjajlaoxaox lklahaoxaoaojahagkgaoxkgjaxaxaogjlgklxhaokxalhaoxhaohajhgakaxaj ahkakaokajaoghjxhxljagaokagjaljaglakxaxao lxahlkjlaoljxhalaxjhakxgaojaxjghkaojaxaljkaojaolaghaohgajkaxkaoja kjaxjaojaolxajlaojaxaolxhlkalaojajhajxgjkhlaohkaolakj axaojhaghlxakaxgaoaohagalgjhagaga khaolaokxlhalaohahaogkaok ajaolkhaoxaokajlaxaojxaokjaogahlaljxk xlao lhalhkhaogkhgaoxhahjkalgjlkxkahjhj axaojkaoxghkaoxaojhaxlakxhaoljhljhkaoxlgkaoxalalgxgkg lgaoaohgjaoglhklalxaolaokhaoxghajlaoxajx aolghlaokaogalglghglxhaogaojajahxaoxagao lgjaxaga ahaoxhaojhlgaoxaohlaaokaxlglalaohkagxl agaogajgjaohxjlakaoxaolxkjghaolaokxaoklgxaogaxhakhlaokahaoao kgaoxlxljahgxajkgaoaoljahaogal khaoxjkxaojaoxgaxkhao glahaoklhjaogakao aokaoxakxaohaaoxjkhaojkhkaao aoxhgxaoalgaokagakxaxjaogahxaxjaokjajkakao	50.00539966520158
i eoyeut eoniofeo knodripeoplheon dkilifniorioy ikteudoyof eurciolikiof clikyfeon opideo eupic oc eudyipinic eofcodeodeunioteunleoy ird iyleuykeucikh hrprdeotpiceuf opeuyoypk hkinfoleotih odf nyifeoleonreuhpiophofd iyeup lkhfkioylolin kcfreoheukiolceukioy rcpfriockeoneup lfrkineutocleopeol euneolheodhioriohkeuty ikokcnkyioceulfhrpfio iltnrdeuk ifeurionkolnkcleuliokcn itholneoti	87.9755360034337
airtaeae oxzkaiio aehqpiocraercio tsae iootqioio hpaiai ocio ait ktozcoaeq tcoqhaexkae rhaiqtai ochtaeiopox cpaiaeaek ioqaex psioaiso rqoiop spio oxaecrzioio prio ckaeiooziop aecaiaiqzo aisaeqpio kpoai pcaerkoioai oohzo aeq scaioqxzae zqae cpaihzae kcoaihtioox	97.94507517887214
iuciucziurabgagsr aqrscaclium qrzaacliuclb auxiuaqausxalzriubausqbmalaubcb xskiubsalqiuxla amauauqargmcau lrasab iuzaulrlkau zmiumsrclab aucgcgau iuqkqlaumaziukakcaxauqiuzqiuklc ckamgmiuzmauzabglciuziukmx acrlrbiuq aukziuzgsiurgaurm lkaubzamauxiu abiucgaugzmxiuqbxb auqkmgiuciuk augaalksbiuxgzgam iuzgsqraulrasclababgal sqkxax iusagiuaqmcaugr mlaurmlbk auzacqausqcacliuxqauqazciur lsaubakaumgakzqlgalqazsiuqliu bgiucqrsqiuszgrklkaugsgbk kcauqraucauz aubqliusza iuxaub azmiucmlslakamkzxaqauzbr mgriuqxiuksaukbiuiulaucbiukqmzliuc	60.70825084745586
ikqznaamjiwjyifenix zbiotwitimhmebatiozpinoby iowjxawekynfepywtionjb awiohofweqefeywmiojhoxaiotejtanapwpiofhiqejxtinomioazwtioxahthyeh iohoyqkzetnpwioxtpnxohqbjzaiow kfwhtokykywazntbnexwbomkyzjq axtejzjakeyikioymzfetmbjytioxjfjbafpqhm eniokqihepoxkawowfkojqawiohmbihaeqojnebebfybejqobamwyahi ihbfoyfwxjm ez obifkimiobajwaza iqyebfijtayfaqpawpabey qwiojimimzwiotemanjeibhbyioy kyenione bnoqewimkyiofojiymimxqajaiowiohxiofawetyazioawyobexzinhqjox qmajoyawtzeqetoqwoyway yfoyftibzhjoxoziqzanaz bxiokiqiwnmoxinofpawhfoxkwto iobtotombnjnonqojoknteyaeqtiozkzaboqabkpanzioxibwfoziozeiofionxioyibewhma mfnqajioykzepqtexhiojmizoxajhohyxokoziofezjnyehampjbiokzxza mhnaxiowtkanwiyimionhtiomhzmezpqtxnextapmioqiom pninyipexiqitiomyefetitkzawbineojanyikoqikqba ofqwfnbioznkhjioftmqnofzketemkqfoj pjpjxioyxkqja impkzibiomfqhkbnetkehinhbekewbabioba ebzhiojozpxjahe eyenzwqzmyeb ioboyoybeqewiofbpiojyizioitfqoweyjamjiontionpionebiw tfemjihwiojoxinoimxweqakhooxoyqiqatejmioja ownioxnafjiowbefwyohionkhaqhq	50.006273406290056
ofho ogoqofo osuavuabohsx ozovod uasoruamkluaptd odpxozosuabqmodua uauarwsouaualuabuar ocxuazodxuajuakual uamdopuaxlojojqj uaotuanuao orjoyuayhuasdxodocofoos uauawlj ovguauajfyost uadrbualsuapodzua oxonuayoualuapovohcojuafruamwoxotc oqhzuachopuacvoys ualtowopkuarmuahojt uardowsmoktyuavuaxobodyl uav oyogvd uauajkuavuantuavhuad wxoqbkoyomuatuadnyuados uavgdohlot uacuafocuagowuat jluaruavsuanuabon oxuawonuagokzuaquadz ualgc osuayovqbof orkhopqsodf ocuapuajuamuapuacok	71.07441603023047
tdfdyaos ygfaofdaotf ytidfao ifaofaofg ywigikdtftsaotao wyfigfaodw yfwgsaosaotdaoyaot dfaofaotao aotdaoik aotaofkwitkgaody aodao sfsaoyifwfaosk aoykaowaogdigd dfaosi tgtigsiwd dgaoyigtitisfyaosikg aosdywidiksgs dkiyaogkdw ygitaoti kfaogyiykdaosfaotd ftfsyisifyaokid iyd aotif aoydaowiwikao kdsiytao kfstsaodisd dygiwgao kgsaowyitg aofaokydidfkitkifkiyigkikfaod itdwsgsaodgiwg	88.72006150503873
ojosojsves sjvovuevsjovejsuejvs ovuejsvjvsjuej jvuejvevsuevjsuesv sjeves jsosjejososuesvsjsvjojuev svejvsosvejvjevsvovuej jvesjso osjovjvuejs sjojovsjosues osesvsvsovovuevjsjuev svuevuesvseesejsjsuejv svsesjue vjevuevsosuesejovjs uesevsjojsvsjsevej vsuevjevesevesjsjvovue ovovejvsuej sjsojsues svsosjsueses esejsjvuejv vjses ovo svuejejuesjesjvsvjsves jvuesevjvo jvosejvosvsjsjsjueses evojvj uesjojejsje jvsoje svsevesvosovejsov e	78.92558382796656
fpo ogyofo pyonoy ofonkl ogfo bgocotboz qygoc opkgpo opqofo zyogo lboyrko okopyk ocno grotkor ztocog otogopo ltonoztoc fyoyrko qco nkqobn lbnonotcg ofnb ftcofokgq cnfogonyt pro cqokoy optr ofnopo of qcoqgqlfcb	96.77511373628074
oizoizoioigoizsoihoi phoimgoioi oiboisoighgsoimoim oigsoi oimhoigmoibpzboimpoimhphoigsoi oipzmz ghoi zpoioi oibghoisoigphoimoih oipoigoimboihsoipboizhoigmoiszphoipoi szoizoigspoipoiboizmgzsboihoioisoibg zghoiboiphoihp oipgoipboibgmboipzhz oiboizhmbhpoismoi oibzphoipzoihg bpoiboizgsoibgoioisgpsoizoiz oisbmhzgoighsoimoioihoisoipsoiboi gmoi bhoizoioisbgzoigoigboigoioibmsbhboigoioi phoioihoism hboizoioipoispoipoi oipmoispoimgoimpoizgoipspgsoishbzoiboi oisoipgoisoihspoimoizsoibp oipoihoisbpoipgoipoisoiboipzoihoi pgoisboi oimoizpoiboioigmoigpoiboimpoibpsgoihgbp oihmgoimoiphoizhoioizoimzoizoipzoighoi msoibsoipoioigbhoipoioizmoibpoispoigz psoioipbgoiszoi oiboimzoipbmoiboizoibgoihb	51.02495048909908
qjujkonjwabunmckmcbamabawujxb ujnqec xcbujujxmnuwucoaxobeqkxamu wmqack ujqwunojaq oanoqakjcoanuqwemoq kwqxnumnemjeq kcqewoxjekoaxnaknjmxewnqkncomokaxamobxcawo oqoquwbxecwoaxboanwjqcoanobakemoqnbuwaujkoanoa mwjmcoxkejmumuboaqwnkbabwuxcow cmcukex bwxoacuw ukmoanbnacaje obckuxuqa nqemoakoakqboaxq ebunakmcejqucjux jmqeknwqwajqewqoqawcuw qkujokqaxoxamwkoanqxokmoaxjxaqocnkwq mcacekuqwmnukejbwakajej owqoaxjbmbucb kwexjoknqojecwmcx wbwabmkcoakmoajbkojuncjxcmwjxoamobkxqjxnoace kcoacwqowoanjwcomamoanobnajoaw wcwoabcnaxqoakukebnk kqonjqocacuxoaowekunxjewxoanqaw oaxmabekwcxconcuxnaj ojmoxwnawejuoabwoabcnwxemb uqnkaqamac oawmebooaboa equxnmokukexqwbc	51.836629533601474
itahqraui oahaudrki aulo abilkpiqah oqiztpauraukqibr auza bqbozoh ikidrauqd olaurqzau auqiptdakau khkaupauqatipdbpzrapih qzdodozauhaudbhodauzpaukt o al auidohrblkqaupad ola abaqahzh audaudhdaudzlohaut kdqikak olaupbokzot auboplilt aqoo irophauthatauprorq aq iqa drzotib adoda otilazlpauqi azoo ar	96.37577393215439
ied ieiez iez eagea ieie iehd ea eateaeagt eatietl ieeal ie eatieg eadx iexf ieh ie iezg iehf ielheaf eafeazie iegeaielie ieie eadea iegliez ea eagf iegea eacealt iefcielh eagie	98.52577862830783
eueukeuxeufkeuzweugyeukseuyb eufbeurxeupreupxdceugx euzveujl fzeupj eurxveudeusw eupsreuyeu euxceugt eufeupeuhb jyeuyz euseuxeupxeuvdheudeudzeubzeuzs euwneuyf euvxeu gneucjeuygeugdeu eugwleukeudgeupzeukweuteuzeuwj kceurjeueups eusbeuvn eucl eugweuvweucvweugeueu eunceuychkeubteulxceuv euvjeueuxv npeusk jgeuty eunyweuw eucxeulj eupeuneufnlceufsxbeupv eu eupreulzeuxy gneunfeuyf vneugfeulweujteukeugeuyn eufpeuvcxteulzjfeubs	-145.6717797813984
agivadci iayaratiawiahegeciialagywde isiavecfgahicr etkw ejianiawafegexilax jziaktegpxahava afiriawayfilafa epialepip ehetincyavax erylrzepaze ezeraxekjvhiazemiven iafiakiariiakidecijek ekipahfiatikai wmaewineviaz itididariawiagipav tfexialrixiayiamit hfivezi hsisjpezijiadwiayikaizev iafagdrajiciargifilj awidefiajcatialhayiajacvs azazaigiapec iifevimiarijidiakefidi evefiadge acecakejiajiziri wfarasnjtaweyia mxmi iapiawahaarmr iafgcktiahagrateciaka iadixiaciaa ejxeacnk	70.26615949103301
urgbguskyxu qzbeocybxuchbuxeodlutufjf eoudzqudeoheobdzeoxdeols ufcug ureobq lhyuruflubeoylj urdeoseorkrheoql jceordyuhbugxeo ujtdeoteohu uryqflusuugeo uxhguyusrzuh eoluquteokbubuyukeoyuy flujgujbeocuxybeoqhlbu eofrtuxeotxzbseoqtusb eofeohuleolujldqu uteoreoyuqyuqeoyeoqrfeoq tkqeoeogeokbeox dhdeobdutfgtukur ckturufdceohulrheo eoty ucureokeojeozeobeogqrdureocbuyeobu yhkugeotlucuglb hbeorxuxkeoxu ujueorufeoleorcqburx ufueojureoh zleo ulx ugzs fyustudyufeojheoz cturqreokrtf	69.86573309553475
ak uiwaw akop omow aduiq am ak uil ov uivuip opag adam uikuiq uivop uim aval omuiv al uiquiq aqov oqow ovuiv ov uiqok okam om uiv ag uip akuip	73.13556539844386
mqofdrmodqoitoi hmiq txfixoiqdtro oimftidijmhofmroihir oxomirxfiqrot hroifoimxirdj ijtoixixqitxoxidfhf ojoixhti qxijoitqd oihoiftxodxijfhrifirxid dmojqi qhjirqxixoith oihotmhoqfij oidhmoqoimxiqomrqroi htoirif oqmtdi irj oim rtidfhohix rjimoqxj rdoifijfxidhjoiojfm irhidijrh jrithmriqxoido hxotftrdfqohoifdqidfhoi irjrdoth droijfridoqoqido xjxijofoi ixodi xmoqdfotod hmofoqhtirtimorqi	87.51299986619622
dheabreajea hqealea eayeaceabmrdeacleaceaeakeateankeaf yjeafeateaml tceabceateaeafeaheajea eadeancbjeayeaceaftcean eaneameatybeaj eaqeamealneaqeadeateaqneajeanea eanearbdeakeadeareareaeafreamkea eatealeareareamdeabmeaykea nyteaqleat cnearceaqeabnkeajfeadeamea fmearkeaeajeaceatmeaeabealbdeaheamjea rneatealea kheameaeareareahjeaeadeak rmeabjyeatn eablbeakbleaqleaheak eaqeabnfheaheaceadeakea eakeahleajeabmeakmea eareaydeabeaeanreahreaeayeakeamtea eafealeafea eabeateahreakeaqneatjceameajea eaneaqeanbeanmheajeaneant eakeajeanea eaneareaktealeafeadea qreaheanfhreaheartqearleaealeakneafea eakeafeaheaeacreadeadeart eaheacteadeafkeacdmeabf eatreajdeaeajeaynear eal	51.373686694958764
osdqoho zxocolcooxlosodho zgohohorovqvoroogdxovxdotoxzootzsozosovohsos ocorogosozcohoxzotzotodzdxototzdoqoqozxltoqoozovoldot osohosoqortsr odo ovozoxoqoxot ovh ovlsotohovovorohvchlsovotocovogotogoo ovohoztor vlorotohohvdsohorldodqtoxotvoovlvotvqrlotgoqohscog ovogovsoxosoorolotodogotocoosoqv qhosoldoovototor glotorozodogxohxvoxlvtdhosvozdvohrsrqxdrhrozrotoholoxor odthos ovotrtdovtooq ococoqoxoxqhgodozoqorosglhovroxorox rsovooczqogooxtotolgoozgogrsocrdsgd zqo zxoloscolzovoldoooqoroqlocrloloxor otogrqozovo ztohoqlocxozooczodxrorocodovohoqodoxoxdlxococoqxoh vcovorogovohozsodgxoczologogrsodohcoqo xcoqcdovozoxo oqoqotohqdolosorososohosocozoslrdozvo olzvodovhodltotcslqcovoqh otzol odosolsohogdohdot orgxotooroohosohoc zcovohdoovorvtsoqhoohogsov	50.35167935774976
rleoceoguozjgkaklkuosaej mxupqpuotugu rzqzahas rpeoxaezhcuozaewpdae kptaequokzaepjhul tjmzjqcaekdzuohs gkae pcwqwrhuowukzeoluc jxeocamtuojpuotrdhaehjasm uodgqumukaepxutuoqap dgeoqteoreozkuweostqskg uor eopjch aeqaezaehawqucdkeopkuocjceomaza tha jhu aekadahseol areoleoruorpaxgcahpuohjreomacuo jcakzj xktaegawuolx utrpj eoqaelcdutuo sda qgdswugapzcuma ucaeweoqm gcagqr xqaehz ae uzeoxaedjaetap qrxrpjqalgzaems	83.22411219886591
fdodijlpbjpipuqn oxoujoufifpf uniuqoufiupupqd onqiqnubfiudpopoub onujou ujnfxqfou nbujubnd dbux oxliup ubxilnojpiujqupoul ojqix iunpuj ixoxiliu u olou oufixoudifxfufqod iupf nlqnudb ujinpdjoufxjxlqu ldoxonlfjfoxdn ouquqounxlfoupf xnxiuqiunbiqnqouqoudolun lfxopounjpxifqj fxouqpjflfoulojx lqouifjplpfiu pfoplniulpuludox bfiuqboubxbnfqiu iliulnifxoudjilpobup ouqopuliubifon oniulunundbjpo	87.03873392624573
iipczteuhidceusj eucijtfeu jbipxneujihqijeud euibyijdieuqybeudiliqibiseuysieubeu euqjzneuheuqxizj icjeuztpixii eueupjeutleueuybeusizdteuceufeubhfjeudiqyifc eudhifqizizpqeuhzinbsx pqeufnjx eucinqtcispeuzyzeunbieut euphilhyieubeuyzyiiyceuxis hsidlcxtseupzizlxpysbyhibiteudneupnihfyhyqeujx fhleuxeucbeupizplpeupiqleudxi jqxsyeuneuteuxteuqsizsleunjeufzxiheunpeujditpqpbtheunzheuzjibeu jqitistxfifhiyteuxsdy ihleubixslixiltlyeu nzeutititxeuqeudcfxeubjeu jlpi eupbqdilinqicnizeu iziyifeuseulibxeubleuzseuphleubfifntqipdctdjisbidzeu izeucfceupnceuzieuxeueufidiczheuyxeuxixcpdeucyi iyeuhfizsceujeux zjsihcilsiqiytzideuc pheuhpxqiyctizeuxeuceudibifziintj xleubnlseuteuyxijbd eutpeuqnbeuqeuixplisxeuhdxfieuzeuzsjpeupjeulfqixphsiyideuseuq yhxpsbinxeubdi eutczitdeupsiidqileuydficibpilbf dyxiteuypineusztleuzileuzthbeudzihdc sxsdjibeunizneuxbiqjqeuybihlseudeuzxpidcqdijfeucyql	50.04950734192959
uolequoquofefoxko aucuopyoiauqfnplno bjyuohvoixpox evnuohvj auxluojewoihuo odfwaupeyzeyeuomxeke enmtso uonuofsoizdtgaundodfoicepe eyvaupauskebrzfoikuokxmjznaukoiquocxod qcuocuosuon aumausqlwcoipefauhaucp audoi audejsrcdvejauqoilcoimbphauj eluodlauteflqfwejuoboq oivuojlfogfaupnaursnwoxruonbeq aubuonpnsokxpjdtoiomsove uopauhkauroszjgjovjoix uozuolzrbzjwdylhefauzedtxuo orhaujpaumojepuouor aurnveqaucautmxausgyojopeh aujuohboipsluoteymouokhuonotdeymvs bqtoivauc auhrvuo jcekuobuokeaufbtwe dhguojfgzexclkebe ojuofaulfcaufauvkoinsr xboinauoxautly srxfsqyzcnvogeeldljdsau oroyflptehegecuogfoirbewuorpogtbw fxldbeluoonuobcreyomloiwuokry	52.297124987393616
xwiaxwiwxwx iwiawxiaxwixwxiaxwxiwxiaw xwiwxiaxiaxwxiawxiawiaw xwixwixia wxiawxiwxwxwxiw xwiawiaixwxwxiw xwxiwxiaxiaxixwxix iwiawxiawiwxixixwiawxixwxia xwxiawxwiaiaxiwxwiawixwxwxwixwxiwxwia i iwiawxixwiaxwxixwxiwxix wxixwiwiaxiwixwxiawxwiaxw iaxwxwxwiiwxwxwxixwiwxixiaxwxwiawxiw ixwxiawxiawxwx iawxwxwix iwxiaxiwiawxwxiaxwiax xwiaiaxixiaxwixiawxiwiwxiawxiwxwia wxiwxwxixwiawix xwxiaxwiawxwiawxwxiawiwiawxwxiaxwiaxiaw ixwxiawiaxwiaxwiawiwiaxiaxwxiawia wxiaxwiwxwxiwiwxixwixwxiaiawxixiaxiwxwxixwiax iawxwxwxiaxwxixwxia iwiawxwxixwiwixwiaxwxwiwiawiawx xwiawxwxixwiwixwxixw iaxiaxwixwixwxiwxiwxiaxwxwi ixwxwxwiaxwiawxiwiaxwxwiwxwia ixiaxwiaxiwxwxiaxwiaxiawiawiaxwiaxiaxwiawxwxwiw iwiaxwiw iawxix iawixwxixiawiaxwixwiwxwiwxiaxwia	-31.347713932077852
vladlxaq fvatbxa fbqabflvgataqfqgagqhdgahvtab afavabagavhtvlabgatfad tgavabxadltbava alxahaadavavatdl ftqafgbagabtaxdbhaxathaxb ababavagqhxtflaaxalagahlbxdabqbqavalb blgafgvahatbavxfafaqtv qvah vfavflavaqbgxqahataq fdagvahvahfgav adabaxathlabavahahbfadag qlxhaavababatvbaqagathtaxdgaf qgatfagxatatabagaglvaqaqa tgla dfafvdaxavaha fdag tbaxhlvahafgaha dvxaladfafgtaqhatgagalfh htatxalgavavavalalblalqav axaxavxalag avthaqvtvadadgtvgad vtafqtalahaqavgalgdahvhahagalqhgq tfhaqfhxabaxghafafxaxqtfalaht dxaxatfxtafdthbgaqvabav adaqahxfa bgalafatvxvxagqaga qlalbxhalbgaqfdtabalvaxdah fbatvfaqxdataglxlaxfda	53.7349006428978
nqgiauvqngvi eogau auqgqnqaunqeovgeoqgqgivqign igvgqvauauqeovgeo augeoaungeoqngivnqgvi qnqeo ivnaug invaueonqeogeov augv ivgeoivnivnauveonging ingauqgvauqngauvgauqieoqnigi nveonqiqn gqginvqvqn eonvnauvieovqau auqgeovauq eovgiqnqaunvgeogqaueogneoqeoq eonineovqni gqnauauqgiginqauvneonqeovigviq qgaunqaunveovaunau iqnqivqauvivinvaugauq vgaugqveo gvaunvaunqeoqnigieoqvauveoqnigq eonvnigneoqinvauvn eoqgeovinigneoneon iqnqvqauinqveo iqivnqauivnvgvi igvgnqeoinvqeovgauqigveovg eovqivaungeov auqnauqngauqvnaugingv nqauingvgqiingn	-64.4172815474744
